trt1	trt2	plot	site	sp	block	d	ba	bas	h	bc	rc	lc	bc.d	d.d	h.d	std	Bbr.y	Bbr	NPPaw0	NPPbr0	NPPst	Bbr.kg.m	Bbr.kg.m.cnp	brt	brt.cnp	d.cv	h.cv	lc.cv	res.cnp	col.r	bg.r	pch	ord	ord.trt	bg	col	lty	lwd	spe	ord.spe	lty.1	lwd.1	brtr	std2
53	BO	C	45	fv	1	4	0.188815386876177	0.0280289234761844	41.1090877650705	16.7311688311688	8.42754519423636	0.517874416935427	8.30362363693247	0.850307272537662	0.00402597402597403	0.95	1466.66666666667	3518.24815124189	3688.73040161337	1417.83469205653	170.482250371484	1247.35244168505	556.011124589778	574.055358643345	471.200496298988	488.123446293652	0.0156463955133951	0.0096590925622605	0.0177108791562806	-0.01411203320274	1	wheat	21	10	27	wheat	1	1	0.7	P. menziesii	4	4	1	0.133930432432022	NA
54	BO	C	46	fv	1	4	0.188313205559855	0.0278825703191813	41.956629623149	16.429746835443	8.73698918682532	0.50079667349382	7.69275764861772	0.999038589701266	0.00411518987341772	0.891772151898734	1504.7619047619	3458.55019538234	3566.08717008686	1373.77823667899	107.536974704522	1266.24126197446	570.893225231686	594.799496525548	573.833531566629	594.227650163906	0.017842272107846	0.00982432092289544	0.0190336828315028	-0.01450949300554	1	wheat	21	10	27	wheat	1	1	0.7	P. menziesii	4	4	1	0.165917363967358	NA
55	BO	C	47	fv	1	4	0.186222740059447	0.0272759894480975	40.2645558519535	16.7594838709677	8.11887711666968	0.543554523589032	8.64064316623097	0.923066565771613	0.00468	0.931225806451613	1476.19047619048	3587.71454819418	3757.26799947698	1493.40416890123	169.553451282806	1323.85071761842	533.96238113361	556.771131164379	497.843931050345	513.936815964679	0.0185657039974021	0.0101000831814927	0.017268439592697	-0.0107073252512776	1	wheat	21	10	27	wheat	1	1	0.7	P. menziesii	4	4	1	0.13876352880441	NA
56	BO	C	48	fv	1	4	0.193579222128068	0.0294628308462852	42.0897583518361	17.0910666666667	8.974604838292	0.509102526937325	8.12109143726427	1.048201612764	0.00426533333333333	0.871466666666667	1428.57142857143	3593.1114886224	3674.34533368511	1324.45399407822	81.2338450627087	1243.22014901552	557.0452369345	581.435525442688	590.81581603548	609.46165548731	0.0179853208484204	0.00976168734751812	0.0186664917804134	-0.0108103854512821	1	wheat	21	10	27	wheat	1	1	0.7	P. menziesii	4	4	1	0.164430137474526	NA
57	BO	C	49	fv	1	4	0.179815769477397	0.0254322100014623	37.5427861926349	16.0095483870968	8.05981696573677	0.533714425565515	7.94973142136	1.02746587029935	0.00461677419354839	0.95458064516129	1476.19047619048	3200.57369844109	3330.56070203507	1363.18075525963	129.987003593981	1233.19375166565	516.28971330197	534.980850349556	533.645163428065	549.674564997895	0.0170121713352422	0.00956433153449106	0.0168943823168907	-0.00868317803022656	1	wheat	21	10	27	wheat	1	1	0.7	P. menziesii	4	4	1	0.166734221332878	NA
58	BO	C	50	fv	1	4	0.188396518198228	0.0279087871371154	40.9328878011026	16.7142857142857	8.72379041968961	0.508845813951287	7.9904952945961	1.02308165504805	0.00424155844155844	0.978571428571429	1466.66666666667	3461.08480085409	3592.03050590904	1449.74953740614	130.945705054944	1318.8038323512	550.393776833789	577.38739722872	571.541272493868	590.714453960646	0.0191139428152273	0.0108471848688677	0.0189535972238147	-0.0126143037921604	1	wheat	21	10	27	wheat	1	1	0.7	P. menziesii	4	4	1	0.165133565162237	NA
59	BO	C	51	fv	1	4	0.185645576202558	0.0270951768467788	40.7717899218196	16.659746835443	8.65314153601646	0.507510086133512	8.00660529942658	0.916869963482278	0.00388227848101266	0.910632911392405	1504.7619047619	3456.45178586081	3589.4838989757	1350.1333631294	133.032113114885	1217.10125001451	555.624625733037	577.964915907025	515.196171292871	529.918671341712	0.0179170619256167	0.00899709818645324	0.0172630128457397	-0.00727166558240915	1	wheat	21	10	27	wheat	1	1	0.7	P. menziesii	4	4	1	0.149053481202997	NA
60	BO	C	6	fv	1	1	0.187108064007731	0.0275256748996652	42.468184130912	16.1398765432099	8.71900054527654	0.485381324986186	7.42087599793333	0.882670963651852	0.0041037037037037	0.837777777777778	1542.85714285714	3400.12756539513	3522.68845815388	1331.44385118221	122.560892758746	1208.88295842346	586.847812455657	610.481624076464	520.180035501434	538.85440341532	0.0167104527349262	0.0108896732079721	0.0187043356480634	-0.0144515022685393	1	wheat	21	10	27	wheat	1	1	0.7	P. menziesii	4	4	1	0.152988388081546	NA
61	BO	C	6	ml	1	1	0.128003484874677	0.0130048138760984	14.016299399795	9.89130879494959	1.12459838303188	0.923498821242516	8.76671041191771	0.373716611133012	0.00956701030927835	0.841388644222952	1077.77777777778	1018.40706911111	1159.63103789677	565.526436290891	141.223968785655	424.302467505236	136.376003453108	139.460137260908	52.1326620321599	52.1185698852913	0.0186799297506762	0.0129619128877125	0.012946168990125	0.065559858170147	1	wheat4	21	12	31	wheat4	1	1	0.7	P. menziesii	4	1	0.7	0.0511903968593446	NA
62	BO	C	6	mt	1	2	0.129951965619108	0.0134277995087637	11.1898329239697	8.8902726634812	0.374509298174689	0.971512380406891	8.51576336530651	0.124373839279927	0.010664	0.80860241399596	833.333333333333	850.901114680381	979.138447374856	354.763460004503	128.237332694475	226.526127310028	161.682116447967	165.420599903731	20.4510497690985	20.5739951060157	0.0238790139396458	0.0134943653047844	0.0135677919497536	0.135416269360711	1	wheat3	21	11	29	wheat3	1	1	0.7	P. menziesii	4	1	1.2	0.0240345786558059	NA
63	BO	C	7	fv	1	1	0.193986153559113	0.029588804522904	42.2697207470057	16.0038666666667	8.294500884412	0.505973598654447	7.70936578225467	0.882833628137333	0.00431066666666667	0.879733333333333	1428.57142857143	3423.06554014417	3566.03414371098	1409.74976667607	142.968603566808	1266.78116310926	567.624140548888	594.658515547408	510.531393240787	524.984534783479	0.0189333574671592	0.0122663813344333	0.0211715006467387	-0.00690024448086257	1	wheat	21	10	27	wheat	1	1	0.7	P. menziesii	4	4	1	0.149144498477609	NA
64	BO	C	7	mt	1	2	0.0919452599222252	0.00678235682200471	4.29549265393632	5.87275435899318	0.239463151116996	0.972175891265727	5.63329120787618	0.0792537692334929	0.0102771929824561	0.65403470451154	633.333333333333	332.732248823488	401.953690785196	184.627294860777	69.2214419617079	115.405852899069	92.5756836635332	99.0137775786102	7.80146434395656	7.84721507915156	0.0440345554446135	0.0295786820774884	0.0296250599382625	0.34451427817555	1	wheat3	21	11	29	wheat3	1	1	0.7	P. menziesii	4	1	1.2	0.0234466733283048	NA
65	BO	C	9	fv	1	1	0.183761319880284	0.026561876270529	40.4752400312822	15.420125	7.54266089745375	0.525115827973483	7.877854372155	0.75922029915125	0.0046925	0.957125	1523.80952380952	3339.6650434236	3571.41571136255	1573.72256529627	231.750667938952	1341.97189735732	553.820852055721	581.3438278546	424.733902117265	441.368034893503	0.0188173514884203	0.0121075301346768	0.0207655717880239	-0.0165192371467845	1	wheat	21	10	27	wheat	1	1	0.7	P. menziesii	4	4	1	0.127178593240553	NA
66	C	0	1	ro	1	0	0.18500846941261	0.0269138159574834	23.5616855535066	17.6203701206738	9.45567685340879	0.467813657733697	8.164693267265	0.197496239706532	0.00157027765578902	0.196807978025439	876.153846153846	1089.10117704591	1119.46061701487	214.624798076701	30.359439968956	184.265358107745	148.30049109448	157.099368121143	27.6106577723074	31.0481819437915	0.0221458822587965	0.00608256134409273	0.0132351842200487	-0.0134827448671064	1	cyan3	21	2	5	cyan3	1	1	0.7	P. sylvestris	1	1	1.2	0.0253517839795187	NA
67	C	0	10	Bräc	2	1	0.071221368989306	0.00399880558173601	4.91853086553529	5.85088049468057	0.508720019274506	0.921249363701631	5.34216047540606	0.0980662568991697	0.00309674796747967	0.428432182820995	1230	203.420919827474	236.927035585894	122.198577601612	33.5061157584203	88.6924618431912	34.7624816965813	43.1490219320053	3.71730819442829	4.23146306973193	0.0357976106457708	0.0303253629598903	0.031784565439236	0.579052058861345	blue	white	21	16	38	white	deepskyblue	1	0.7	P. abies	8	1	0.7	0.0182739720063257	NA
68	C	0	10	Gävl	2	1	0.090690211401375	0.00648118642163062	13.2665566113197	8.69122067827142	1.59027676416508	0.832066076434746	7.10094391410635	0.240237210938122	0.0037828431372549	0.53152373497988	2046	755.653102272894	839.932572868316	352.224507347018	84.1839924726169	268.040514874402	115.087566248001	125.590039140684	26.8097771209297	30.1714007247675	0.0188535266684654	0.0135399361381896	0.0157887921782004	-0.0117203816865079	blue	white	21	18	42	white	royalblue3	1	0.7	P. abies	8	3	0.7	0.0354789479991412	NA
69	C	0	10	Grän	2	1	0.0698432610416935	0.00384087072236677	11.445794752653	5.0949638161676	1.04251064572972	0.789193749106391	4.05245317043788	0.15198486791247	0.00222684563758389	0.237618873490612	2980	564.370611755396	635.843930675998	248.318001558867	71.4733189206026	176.844682638264	77.0633916099136	153.793514012656	17.3989419153878	23.374286913008	0.0451615881253015	0.0349798492336611	0.0386116131202208	-0.172649599688722	blue	white	21	19	44	white	steelblue	1	0.7	P. abies	8	4	0.7	0.030828929701479	NA
70	C	0	10	Möln	2	1	0.118518912121252	0.0110645085428525	24.5632089651325	11.2630054900583	2.92090208612294	0.773386156954388	8.34210340393537	0.434869257051584	0.00421666666666667	0.555399670696772	2220	1225.16675809958	1351.95069191192	676.912094707359	126.783933812344	550.128160895015	143.505123310964	156.280794350563	58.2543907250645	67.9617129306607	0.0218743729024375	0.0121235727678864	0.0119610763371867	-0.102332237670741	blue	white	21	20	46	white	blue	1	0.7	P. abies	8	1	1.2	0.0475481319909676	NA
71	C	0	13	Ebbe	2	1	0.0914597575272296	0.00661574315927446	3.85115198493142	8.42405943929291	1.33360695507892	0.861843924235101	7.09045248421399	0.204773326490994	0.00346530612244898	0.457089004667968	618	163.453417662172	193.532634199397	93.2366725668381	22.2097272570782	71.0269453097599	21.5768679485545	22.165413347114	4.33998332430608	4.53888542413641	0.0242944569568451	0.0131548734695193	0.0156023766736881	0.570250694642153	blue	white	21	17	40	white	dodgerblue	1	0.7	P. abies	8	2	0.7	0.0265518053178675	NA
72	C	0	2	ro	1	0	0.183348648345604	0.0264256151225813	29.5631477581673	17.5930957398045	9.8562278847503	0.444351678304733	7.73686785505419	0.198943038237263	0.00139356494017377	0.186057490455054	1119.23076923077	1377.28916000894	1413.37568669266	250.082720586051	36.0865266837214	213.996193902329	198.364423189747	209.480335012267	37.6806773740607	41.7126039046809	0.0189988219889442	0.00550205531789352	0.0119323729534422	-0.0207537360061888	1	cyan3	21	2	5	cyan3	1	1	0.7	P. sylvestris	1	1	1.2	0.0273585812392629	NA
73	C	0	20	Bräc	2	2	0.096323333052999	0.00730350801296039	10.0788410578853	8.51943150676682	1.36054904984437	0.855697002703453	7.15888245692246	0.226252503534342	0.00320869565217391	0.475356927837563	1380	518.104244434891	576.353610783334	234.845398159455	58.2493663484436	176.596031811012	71.3507042276788	80.2663568682768	15.2922287354642	18.1604641910285	0.0260822907252447	0.0180009940194419	0.0209836776502973	8.90705585786925e-05	blue	white	21	16	38	white	deepskyblue	1	0.7	P. abies	8	1	0.7	0.0295157372280241	NA
74	C	0	20	Gävl	2	2	0.0596745637131817	0.00280317610316178	7.87200141673639	4.88303248722206	1.41674859573224	0.719527417267982	3.46628389148982	0.167443684381871	0.00240072463768116	0.200706104183659	2804	389.475201001273	430.135207706372	136.084190632659	40.2717079020928	95.8124827305658	107.765859387217	127.756492937167	19.9316184966624	21.3920178811058	0.0222064558894164	0.0182223204964131	0.0229520126281556	0.0736313390259323	blue	white	21	18	42	white	royalblue3	1	0.7	P. abies	8	3	0.7	0.0511755779197795	NA
75	C	0	20	Grän	2	2	0.101980276355887	0.00819216998266109	20.3985032568261	8.69022384647652	1.85631855994166	0.801117210002113	6.83390528653485	0.271957803834627	0.00363373493975904	0.352981481362222	2490	1358.56771158469	1532.22743383522	584.552235269419	173.659722250526	410.892513018893	160.929774209149	217.841662361985	59.139140341683	59.2437400796496	0.0316421544320727	0.0228153232556473	0.0244819076454505	0.0583465275377504	blue	white	21	19	44	white	steelblue	1	0.7	P. abies	8	4	0.7	0.0435305063099878	NA
76	C	0	20	Möln	2	2	0.116977634255183	0.0107868282122002	16.9353202931543	10.9583662352181	1.92667591700099	0.847498485428448	9.0316903182171	0.335656810635072	0.0048796178343949	0.610331745331738	1570	927.244340537991	1050.29278288415	531.164268948031	123.048442346154	408.115826601877	102.287585721107	110.647840093083	34.0064777967135	37.1397011093038	0.0258423409381271	0.0105615671158898	0.0119353106883887	0.00175402088240518	blue	white	21	20	46	white	blue	1	0.7	P. abies	8	1	1.2	0.0366747752560914	NA
77	C	0	22	Ebbe	2	2	0.102277384352743	0.00822765197858935	7.84162535736883	9.16106657720117	1.55782833807559	0.849186682351504	7.60323823912558	0.241155982406441	0.0036438202247191	0.45784496172194	956	406.739529584572	461.923445562342	208.254357688611	50.3314732961381	157.922884392473	48.7963500055875	52.6172251633861	12.2522090480519	12.6889586257773	0.0223388124629533	0.0120342738910961	0.0176574216856329	0.192378468660435	blue	white	21	17	40	white	dodgerblue	1	0.7	P. abies	8	2	0.7	0.0301229857362668	NA
78	C	0	3	ro	1	0	0.185247269508717	0.0269701771338798	28.3186859905738	17.1267080186124	9.88613479678911	0.426253388787701	7.24057322182333	0.213199939418028	0.00128461538461538	0.208898062692701	1050	1389.25720422699	1421.83149797725	233.783586978996	32.5742937502585	201.209293228738	209.171370670653	225.948659660511	42.5921999414966	48.2131713702244	0.0218893252754292	0.00885306293409307	0.0166219789231876	-0.0533802520305803	1	cyan3	21	2	5	cyan3	1	1	0.7	P. sylvestris	1	1	1.2	0.0306582537861993	NA
79	C	0	30	Bräc	2	3	0.120365200616847	0.0113982908774002	14.5898123230723	10.7320452882464	1.9662583704736	0.824746531278322	8.76578691777277	0.227441019788308	0.00336484375	0.527979168424029	1280	915.459996118007	1008.73762042567	359.668252435433	93.277624307659	266.390628127774	102.513860664083	115.853420418534	23.4323828981224	26.3498200859549	0.0305339993187545	0.0212368992021195	0.0233897025643829	0.00303979799619736	blue	white	21	16	38	white	deepskyblue	1	0.7	P. abies	8	1	0.7	0.025596293663827	NA
80	C	0	30	Gävl	2	3	0.0938882406631452	0.00694099492621556	7.59330130765848	7.6793801842084	0.829453494777126	0.896310145589537	6.84992668943128	0.0828041293577032	0.00414953271028037	0.411539037447402	1092	450.462757597912	502.066763244641	189.314962215882	51.5285490466868	137.786413169196	66.9300632999585	76.9645168055705	4.63652406193873	6.37297980552158	0.0365091323693638	0.0246921525724115	0.0256829485445977	0.201963003593459	blue	white	21	18	42	white	royalblue3	1	0.7	P. abies	8	3	0.7	0.0102928021989275	NA
81	C	0	30	Grän	2	3	0.0951876904402119	0.00713480644664362	20.1850567760568	8.28417935795761	1.97415694526362	0.778231656396178	6.31002241269399	0.340742082159885	0.00334113475177305	0.410167504260014	2828	1458.36378304034	1654.86703948261	633.013119033135	196.501606103648	436.511512929487	162.069867540037	252.443500944109	60.3965171096698	86.0181241394265	0.0339185783684887	0.0254756651383072	0.0287257511419487	-0.355933180814837	blue	white	21	19	44	white	steelblue	1	0.7	P. abies	8	4	0.7	0.0414138898757879	NA
82	C	0	30	Möln	2	3	0.126501098033478	0.0126298898430329	16.2925578975124	10.8779939962796	1.63930611061324	0.859181758264011	9.23868788566636	0.205213431188954	0.00617286821705426	0.60720438513743	1290	888.426873666375	1037.9656088631	560.495654583274	149.538735196722	410.956919386552	95.8018628848594	104.603955945758	15.4561315229378	21.4661367155672	0.026956616079791	0.0126373043745905	0.0150874477254078	-0.197579074934955	blue	white	21	20	46	white	blue	1	0.7	P. abies	8	1	1.2	0.0173971904509745	NA
83	C	0	33	Ebbe	2	3	0.0998481659032634	0.00787928809983423	9.94429410581465	9.55698478020566	1.79895222505353	0.845471496459504	7.75803255515214	0.331785304944593	0.00427522935779817	0.627448340645084	1320	494.357334085725	583.928302196797	307.173135230263	71.7484878367301	235.424647393533	59.8082437809426	62.5996645525685	18.7103240812153	20.7696487930032	0.0217171657824461	0.00637404232789586	0.00982556498304014	0.0453094836659339	blue	white	21	17	40	white	dodgerblue	1	0.7	P. abies	8	2	0.7	0.0378477728378776	NA
84	C	0	C1	ja	1	0	0.0229148622260567	0.000416414617844093	3.08455272477106	3.6345625	0.768688193690497	0.7684180407178	2.8658743063095	0.108155038279012	0.00427678944315214	0.653375	7407.40740740741	71.6155333256331	107.846074043985	183.0441838851	36.2305407183519	146.813643166748	44.724034461775	49.8230515967066	4.22810085076341	5.38861405261898	0.0664802016912783	0.034599426820946	0.0431972230927767	0.356330178769892	1	violetred	21	14	34	violetred	1	1	0.7	B. pendula	6	1	1	0.0590388796176159	NA
85	C	0	C2	ja	1	0	0.0188624274472834	0.000283633519667796	2.3110879380339	3.33903409090909	0.7645932832366	0.748930716230042	2.57444080767249	0.126080145013364	0.0044912105183221	0.682386363636364	8148.14814814815	50.3189290165056	82.3357474003909	154.537556812675	32.0168183838853	122.52073842879	36.4930946120043	39.998255758675	4.26811046071816	5.04298588633538	0.058778683002469	0.0341960635302854	0.0430090481869949	0.446791746908257	1	violetred	21	14	34	violetred	1	1	0.7	B. pendula	6	1	1	0.0848211705642251	NA
86	C	0	C4	ja	1	0	0.0230431793162639	0.000421510532233202	2.65395520294979	3.62764705882353	0.756946516341432	0.764237276963015	2.8707005424821	0.10886871948916	0.00461588731191022	0.703529411764706	6296.2962962963	60.6198406793933	93.295600963817	168.695400855711	32.6757602844238	136.019640571287	36.2793869591201	42.957759271927	3.04832754801344	4.67675624405827	0.0838404093382307	0.0449762821285476	0.0571894181008824	0.337113717905026	1	violetred	21	14	34	violetred	1	1	0.7	B. pendula	6	1	1	0.050285970960159	NA
87	C	C	1	sl	1	3	0.115704878792901	0.0110354457710412	10.543934902315	6.84782200197884	2.24676594909184	0.724136184596576	4.601056052887	0.328545953842401	0.00836878430097951	0.52240752607208	960.371555555555	455.465212742951	521.768377476833	295.809335656721	66.3031647338823	229.506170922839	133.239203144375	143.482745860513	49.6567772757107	50.6937653487886	0.0260063138165265	0.0189890480751752	0.0242128195481904	0.0798069645303525	1	darkolivegreen3	21	5	13	darkolivegreen4	1	1	0.7	P. taeda	2	3	1	0.109024302814835	NA
88	C	C	1	sl	1	4	0.119350077050359	0.0117723025615909	13.8869294110048	7.43370355858674	2.49578245886901	0.719183416735543	4.93792109971773	0.368290089621652	0.00861934442382891	0.598994309237758	1185.57496296296	664.425407899545	771.247213621023	446.340933233344	106.821805721478	339.519127511865	178.927114224614	193.08923159383	73.8118826007091	76.7810186251014	0.0217942545540255	0.0142303316268848	0.0206798133314896	0.0305975048251197	1	darkolivegreen3	21	5	13	darkolivegreen4	1	1	0.7	P. taeda	2	3	1	0.111091300427615	NA
89	C	C	1	sl	1	1	0.121240004080293	0.012084226767759	14.6336768058438	7.91061523055641	2.77133518443641	0.703405987641016	5.13928004612	0.403697752232667	0.00855959688948664	0.643400225107733	1216.28451851852	722.2130151552	840.127072684001	496.189770292397	117.914057528801	378.275712763596	189.533572813397	203.344190822478	84.4977284008736	87.7576622897	0.0197699480148418	0.0142829380207798	0.0200987744500869	0.0247793380752138	1	darkolivegreen3	21	5	13	darkolivegreen4	1	1	0.7	P. taeda	2	3	1	0.116998346232677	NA
90	C	C	1	sl	1	2	0.124687444522838	0.0128551387423356	15.1762446987588	8.0216115192957	2.75309208865956	0.717695133811701	5.26851943063614	0.43583843770108	0.00904976934849385	0.654370718065892	1184.64437037037	805.346729525362	932.249182851902	527.538267713142	126.90245332654	400.635814386602	199.049237936435	218.522050338831	96.9275911714792	101.559769468289	0.0239859892548987	0.0156640744460447	0.0230844433517201	-0.00595597764971419	1	darkolivegreen3	21	5	13	darkolivegreen4	1	1	0.7	P. taeda	2	3	1	0.120355106214443	NA
91	C	C	10A	fl	2	0	0.111505133614707	0.00978529164483457	22.7997295324645	9.31443994110453	3.0146238388527	0.679013460482957	6.29981610225182	0.185966458943255	0.00167381974248927	0.249831689575422	2330	1079.52940205209	1100.47853288129	299.593832431469	20.9491308292006	278.644701602268	127.542680626843	148.919444032321	25.2883313024084	27.694021674489	0.0213327465996616	0.0150968125755263	0.0194700199722016	0.0231657555260181	blue	white	21	21	48	white	darkblue	1	0.7	P. abies	8	2	1.2	0.0234253289019619	NA
92	C	C	14A	fl	2	0	0.0981605558757349	0.00758033626511235	20.23949782785	8.33914708507386	2.67386539320877	0.679144989835496	5.6652816918651	0.113152674864337	0.00132584269662921	0.207249109384003	2670	871.642343629837	894.461471189966	229.328554170347	22.8191275601294	206.509426610218	116.674875015365	134.522123540033	14.1947661564414	15.2215381069855	0.0203178622380084	0.0156053778575633	0.0176717738571364	0.124488125906692	blue	white	21	21	48	white	darkblue	1	0.7	P. abies	8	2	1.2	0.0162850809855441	NA
93	C	C	4A	fl	2	0	0.101188405173773	0.00805925631467138	21.0346589812923	8.5022902602313	2.45148012515898	0.7109447114979	6.05081013507232	0.107876979172311	0.00158812260536398	0.22994406363513	2610	979.10506533629	1012.06480884574	269.287147108017	32.9597435094532	236.327403598564	122.336957886889	141.86187899474	13.3080949239095	15.3036309656605	0.0200512829033681	0.0157460083951282	0.0179700911690785	0.0601724751742552	blue	white	21	21	48	white	darkblue	1	0.7	P. abies	8	2	1.2	0.0135921009859535	NA
94	C	C	6A	fl	2	0	0.112280761461922	0.00992551643075174	23.027198119344	9.34267339955239	2.8951944930927	0.696736442661469	6.44747890645969	0.190024932237136	0.00188060344827586	0.267729753545962	2320	1082.57341184574	1106.89259223455	307.901234395538	24.3191803888137	283.582054006724	131.489565171413	146.16590099318	25.1476486023744	27.7751654316089	0.0173714408066919	0.0122032764363601	0.0158671463236757	0.0144841700894205	blue	white	21	21	48	white	darkblue	1	0.7	P. abies	8	2	1.2	0.0232295088048567	NA
95	C	I	2	sl	1	1	0.125087756121471	0.0130680874490289	15.5391857335096	8.33676947717615	3.02491122254817	0.692034870837552	5.31185825462798	0.441567106724188	0.00937606088685767	0.731415890873851	1199.53385185185	666.551403062021	764.661311218019	562.072060089718	98.1099081559978	463.96215193372	170.530027113926	181.723115862766	80.7293109462267	85.8198701023256	0.02175027046158	0.0135500614887311	0.0194965327839092	0.0113382833013091	1	darkolivegreen3	24	5	14	darkolivegreen4	1	1	0.7	P. taeda	2	3	1	0.121114906630412	NA
96	C	I	2	sl	1	2	0.126995185511482	0.0135570349717499	15.614747622072	8.19784649923153	2.80152750794516	0.720104510886877	5.39631899128637	0.43913787051618	0.0105035808120676	0.741709739850889	1163.24074074074	677.541406528062	777.960738307561	554.976735183199	100.419331779499	454.5574034037	169.558714979245	179.695962452272	81.1205024192449	86.2295772692453	0.0191910906992078	0.0121340717909415	0.018645242190607	0.0291229632237299	1	darkolivegreen3	24	5	14	darkolivegreen4	1	1	0.7	P. taeda	2	3	1	0.119727741563327	NA
97	C	I	2	sl	1	4	0.128920032346139	0.013906744064098	13.9202439126933	7.94974733833467	2.62521881564579	0.733748041355816	5.32452852268888	0.422348822181065	0.0104728156316495	0.677072776896777	1009.69296296296	613.884553669419	697.404834063019	458.024669186276	83.5202803935997	374.504388792676	154.095897245181	164.993548040936	69.487847491276	75.9095292173828	0.0241969529661813	0.0154591148003885	0.0214877741935931	0.0301406351655158	1	darkolivegreen3	24	5	14	darkolivegreen4	1	1	0.7	P. taeda	2	3	1	0.113193673103389	NA
98	C	I	2	sl	1	3	0.127764765683403	0.0135863453670128	16.9206503610847	8.49957843370934	3.16761138269566	0.695368285893104	5.33196705101369	0.495563490945783	0.00972335547920667	0.74667350610891	1250.71644444444	741.196355090328	838.914517857941	587.215097143463	97.7181627676135	489.496934375849	187.539516234315	200.348942940987	100.221862746764	107.392419046758	0.0205967020361398	0.0128231090902572	0.0189883337825847	0.00305490986140954	1	darkolivegreen3	24	5	14	darkolivegreen4	1	1	0.7	P. taeda	2	3	1	0.135216345923004	NA
99	C	N	12	nc	1	1	0.154149832422572	0.0186825279121229	23.9277405008652	15.3767543859649	5.6791337740829	0.69091724919573	9.69762061188202	1.49429691761788	0.0119035087719298	1.88377192982456	1280.75497135153	828.321831462083	849.793258291943	2222.60725426498	21.4714268298601	2201.13582743512	90.1948638089528	94.2577563013856	139.006423861775	140.160819132849	0.0192578405281195	0.0130112730210981	0.0130112730210981	0.0247021986343182	1	darkolivegreen3	21	4	9	darkolivegreen3	1	1	0.7	P. taeda	2	1	1.2	0.167816926443207	NA
100	C	N	13	nc	1	3	0.166597213569076	0.0218209986659334	27.7022003061507	16.5141592920354	6.77746419696112	0.644033805507665	9.73669509507428	1.51151124063019	0.0100221238938053	1.76592920353982	1269.52027862038	1068.8005849364	1033.82366403416	2374.97814032684	-34.9769209022366	2409.95506122908	118.572243112973	119.414737904917	178.502451378503	178.68689227046	0.00878162586119735	0.00658556036898743	0.00658556036898743	0.0290986029204325	1	darkolivegreen3	21	4	9	darkolivegreen3	1	1	0.7	P. taeda	2	1	1.2	0.167011932716266	NA
101	C	N	18	nc	1	2	0.171385280176545	0.0230970546390391	29.5816675525273	16.8078947368421	7.19783882411495	0.651658329385475	9.61005591272716	1.97128540631585	0.0112631578947368	1.88552631578947	1280.75497135153	1171.4360958849	1151.57156076708	2678.29690741673	-19.8645351178165	2698.16144253455	126.046222506028	127.933298567852	250.070138219106	250.681129521285	0.0120143575673969	0.00703054196315153	0.00703054196315153	0.0229502668267362	1	darkolivegreen3	21	4	9	darkolivegreen3	1	1	0.7	P. taeda	2	1	1.2	0.213473137030326	NA
102	C	W	15	nc	1	3	0.169975061853322	0.0227220476843895	29.1013755310685	15.9583333333333	6.73748695615526	0.625398736122965	9.22084637717807	1.41639518560308	0.0118771929824561	1.85219298245614	1280.75497135153	1131.46543467339	1121.18262066989	2579.18634676495	-10.2828140034992	2589.46916076845	134.609620745707	136.32169150401	191.89392763817	192.672932773861	0.0116884470370788	0.00706547797206924	0.00706547797206924	0.0265040241649309	1	darkolivegreen3	24	4	10	darkolivegreen3	1	1	0.7	P. taeda	2	1	1.2	0.169597693184116	NA
103	C	W	6	nc	1	1	0.172858631869211	0.0234831131676823	29.8122883715099	16.1407079646018	7.07255189463232	0.608596974411918	9.06815606996945	1.3684419119698	0.0114159292035398	1.65088495575221	1269.52027862038	1186.85845106609	1167.46101005266	2466.32326452528	-19.3974410134279	2485.7207055387	141.452622820617	142.962090777777	194.454802831363	195.165249176965	0.0105300729206998	0.00580694017224482	0.00580694017224482	0.0253691867219988	1	darkolivegreen3	24	4	10	darkolivegreen3	1	1	0.7	P. taeda	2	1	1.2	0.163839927715639	NA
104	C	W	9	nc	1	2	0.170317587795157	0.022798637784236	29.1994686822031	15.9043859649123	6.91669020596048	0.600766092059572	8.9876957589518	1.26218232539624	0.0123464912280702	1.80350877192982	1280.75497135153	1125.13721032423	1130.94531309728	2534.83798705571	5.80810277304558	2529.02988428267	138.995004745146	140.986451786779	177.84936907734	177.983029345179	0.0119573121166399	0.00596763732666261	0.0059676373266626	0.0301157442061361	1	darkolivegreen3	24	4	10	darkolivegreen3	1	1	0.7	P. taeda	2	1	1.2	0.158069049219418	NA
105	D	0	4	ok	1	all	0.0352637839598629	0.000976669680351895	3.79505932936736	7.8852205882353	4.82036764705882	0.420823452387399	3.06485294117647	0.5895	0.00134073038857636	0.39	3885.71428571429	3594.54169015289	3904.4986399337	1824.57146505647	309.956949780813	1514.61451527566	474.639887738958	539.126025137909	275.940339968728	317.814791818797	0.0344957751435464	0.0244266052917332	0.0470473742092083	-0.124494219106024	1	darkorchid3	25	15	37	darkorchid3	1	1	0.7	B. gymnorrhiza	7	1	1.2	0.0767664875677075	NA
